Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<lambertian>)
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
  0.00    480.52     0.00        3     0.00     0.19  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3>(std::allocator<lambertian>, vec3&&)
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00    480.52     0.00        3     0.00     0.01  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<xy_rect>)
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<translate, std::allocator<translate>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        3     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::vector()
  0.00    480.52     0.00        3     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::~vector()
  0.00    480.52     0.00        3     0.00     0.19  std::shared_ptr<lambertian> std::make_shared<lambertian, vec3>(vec3&&)
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        3     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        3     0.00     0.19  std::shared_ptr<lambertian> std::allocate_shared<lambertian, std::allocator<lambertian>, vec3>(std::allocator<lambertian> const&, vec3&&)
  0.00    480.52     0.00        3     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00    480.52     0.00        3     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00    480.52     0.00        3     0.00     0.00  std::remove_reference<std::shared_ptr<xy_rect>&>::type&& std::move<std::shared_ptr<xy_rect>&>(std::shared_ptr<xy_rect>&)
  0.00    480.52     0.00        3     0.00     0.00  void std::_Destroy<std::shared_ptr<hittable>*>(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*)
  0.00    480.52     0.00        3     0.00     0.00  void std::_Destroy<std::shared_ptr<hittable>*, std::shared_ptr<hittable> >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&)
  0.00    480.52     0.00        2     0.00     0.00  aabb::aabb(vec3 const&, vec3 const&)
  0.00    480.52     0.00        2     0.00     0.00  sphere::~sphere()
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<sphere>::destroy<sphere>(sphere*)
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<sphere>::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<xy_rect>::construct<xy_rect, double, double, double, double, double, std::shared_ptr<material>&>(xy_rect*, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<xz_rect>::construct<xz_rect, double, double, double, double, double, std::shared_ptr<material>&>(xz_rect*, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<xz_rect>::construct<xz_rect, int, int, int, int, int, std::shared_ptr<lambertian>&>(xz_rect*, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<yz_rect>::construct<yz_rect, double, double, double, double, double, std::shared_ptr<material>&>(yz_rect*, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<yz_rect>::construct<yz_rect, int, int, int, int, int, std::shared_ptr<lambertian>&>(yz_rect*, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*)
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<translate, std::allocator<translate>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<translate, std::allocator<translate>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::max_size() const
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<hittable_list, (__gnu_cxx::_Lock_policy)2>::get() const
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr_access<hittable_list, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr_access<hittable_list, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<sphere>::allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> >::allocator<dielectric>(std::allocator<dielectric> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> >::allocator<diffuse_light>(std::allocator<diffuse_light> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> >::allocator<hittable_list>(std::allocator<hittable_list> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> >::allocator<box>(std::allocator<box> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> >::allocator<metal>(std::allocator<metal> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> >::allocator<rotate_y>(std::allocator<rotate_y> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> >::allocator<flip_face>(std::allocator<flip_face> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<translate, std::allocator<translate>, (__gnu_cxx::_Lock_policy)2> >::allocator<translate>(std::allocator<translate> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<translate, std::allocator<translate>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<sphere>::~shared_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<xz_rect>::shared_ptr<std::allocator<xz_rect>, double, double, double, double, double, std::shared_ptr<material>&>(std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<xz_rect>::shared_ptr<std::allocator<xz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<yz_rect>::shared_ptr<std::allocator<yz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(std::_Sp_alloc_shared_tag<std::allocator<yz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<hittable>::shared_ptr<sphere, void>(std::shared_ptr<sphere>&&)
  0.00    480.52     0.00        2     0.00     0.00  std::shared_ptr<material>::shared_ptr(std::shared_ptr<material>&&)
  0.00    480.52     0.00        2     0.00     0.00  std::enable_if<!std::__shared_ptr<sphere, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<sphere, void>::value, void>::type std::__shared_ptr<sphere, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<sphere, sphere>(sphere*)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<sphere, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00    480.52     0.00        2     0.00     0.03  std::__shared_ptr<xy_rect, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<xy_rect>, double, double, double, double, double, std::shared_ptr<material>&>(std::_Sp_alloc_shared_tag<std::allocator<xy_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<xz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<xz_rect>, double, double, double, double, double, std::shared_ptr<material>&>(std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<yz_rect, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<yz_rect>, double, double, double, double, double, std::shared_ptr<material>&>(std::_Sp_alloc_shared_tag<std::allocator<yz_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<yz_rect, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<yz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(std::_Sp_alloc_shared_tag<std::allocator<yz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<sphere, void>(std::__shared_ptr<sphere, (__gnu_cxx::_Lock_policy)2>&&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_ptr<material, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<material, (__gnu_cxx::_Lock_policy)2>&&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<dielectric>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<dielectric>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<diffuse_light>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<diffuse_light>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<hittable_list>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<hittable_list>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<box>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<box>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<metal>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<metal>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<sphere>, true>::_Sp_ebo_helper(std::allocator<sphere> const&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<sphere>, true>::~_Sp_ebo_helper()
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<rotate_y>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<rotate_y>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<flip_face>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<flip_face>, true>&)
  0.00    480.52     0.00        2     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<translate>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<translate>, true>&)
  0.00    480.52     0.00        2     0.00     0.03  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<xy_rect, std::allocator<xy_rect>, double, double, double, double, double, std::shared_ptr<material>&>(xy_rect*&, std::_Sp_alloc_shared_tag<std::allocator<xy_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<yz_rect, std::allocator<yz_rect>, double, double, double, double, double, std::shared_ptr<material>&>(yz_rect*&, std::_Sp_alloc_shared_tag<std::allocator<yz_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<yz_rect, std::allocator<yz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(yz_rect*&, std::_Sp_alloc_shared_tag<std::allocator<yz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<xz_rect, std::allocator<xz_rect>, double, double, double, double, double, std::shared_ptr<material>&>(xz_rect*&, std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, double&&, double&&, double&&, double&&, double&&, std::shared_ptr<material>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<xz_rect, std::allocator<xz_rect>, int, int, int, int, int, std::shared_ptr<lambertian>&>(xz_rect*&, std::_Sp_alloc_shared_tag<std::allocator<xz_rect> >, int&&, int&&, int&&, int&&, int&&, std::shared_ptr<lambertian>&)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<diffuse_light, std::allocator<diffuse_light>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<hittable_list, std::allocator<hittable_list>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<box, std::allocator<box>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<metal, std::allocator<metal>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::get()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr))
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<rotate_y, std::allocator<rotate_y>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        2     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<flip_face, std::allocator<flip_face>, (__gnu_cxx::_Lock_policy)2>*)
